step	semantic_branch_name	runtime_name	env_name	should_we_do_it
RUN_INTEGRATION_TEST	app	local	stg	False
RUN_INTEGRATION_TEST	app	local	prd	False
RUN_INTEGRATION_TEST	app	ci	devops	False
RUN_INTEGRATION_TEST	app	ci	sbx	False
RUN_INTEGRATION_TEST	app	ci	tst	False
RUN_INTEGRATION_TEST	app	ci	stg	False
RUN_INTEGRATION_TEST	app	ci	prd	False
RUN_INTEGRATION_TEST	release	local	devops	False
RUN_INTEGRATION_TEST	release	local	sbx	False
RUN_INTEGRATION_TEST	release	local	tst	False
RUN_INTEGRATION_TEST	release	local	stg	False
RUN_INTEGRATION_TEST	release	local	prd	False
RUN_INTEGRATION_TEST	release	ci	devops	False
RUN_INTEGRATION_TEST	release	ci	sbx	False
RUN_INTEGRATION_TEST	release	ci	tst	False
RUN_INTEGRATION_TEST	release	ci	stg	False
RUN_INTEGRATION_TEST	release	ci	prd	False
RUN_INTEGRATION_TEST	cleanup	local	devops	False
RUN_INTEGRATION_TEST	cleanup	local	sbx	False
RUN_INTEGRATION_TEST	cleanup	local	tst	False
RUN_INTEGRATION_TEST	cleanup	local	stg	False
RUN_INTEGRATION_TEST	cleanup	local	prd	False
RUN_INTEGRATION_TEST	cleanup	ci	devops	False
RUN_INTEGRATION_TEST	cleanup	ci	sbx	False
RUN_INTEGRATION_TEST	cleanup	ci	tst	False
RUN_INTEGRATION_TEST	cleanup	ci	stg	False
RUN_INTEGRATION_TEST	cleanup	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	main	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	main	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	main	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	main	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	main	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	main	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	main	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	main	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	main	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	main	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	feature	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	feature	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	feature	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	feature	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	feature	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	feature	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	feature	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	feature	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	feature	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	feature	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	fix	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	fix	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	fix	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	fix	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	fix	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	fix	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	fix	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	fix	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	fix	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	fix	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	doc	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	doc	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	doc	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	doc	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	doc	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	doc	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	doc	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	doc	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	doc	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	doc	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	app	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	app	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	app	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	app	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	app	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	app	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	app	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	app	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	app	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	app	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	release	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	release	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	release	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	release	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	release	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	release	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	release	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	release	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	release	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	release	ci	prd	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	devops	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	sbx	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	tst	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	stg	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	prd	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	devops	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	sbx	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	tst	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	stg	False
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	prd	False
CREATE_GIT_TAG	main	local	devops	False
CREATE_GIT_TAG	main	local	sbx	False
CREATE_GIT_TAG	main	local	tst	False
CREATE_GIT_TAG	main	local	stg	False
CREATE_GIT_TAG	main	local	prd	False
CREATE_GIT_TAG	main	ci	devops	False
CREATE_GIT_TAG	main	ci	sbx	False
CREATE_GIT_TAG	main	ci	tst	False
CREATE_GIT_TAG	main	ci	stg	False
CREATE_GIT_TAG	main	ci	prd	False
CREATE_GIT_TAG	feature	local	devops	False
CREATE_GIT_TAG	feature	local	sbx	False
CREATE_GIT_TAG	feature	local	tst	False
CREATE_GIT_TAG	feature	local	stg	False
CREATE_GIT_TAG	feature	local	prd	False
CREATE_GIT_TAG	feature	ci	devops	False
CREATE_GIT_TAG	feature	ci	sbx	False
CREATE_GIT_TAG	feature	ci	tst	False
CREATE_GIT_TAG	feature	ci	stg	False
CREATE_GIT_TAG	feature	ci	prd	False
CREATE_GIT_TAG	fix	local	devops	False
CREATE_GIT_TAG	fix	local	sbx	False
CREATE_GIT_TAG	fix	local	tst	False
CREATE_GIT_TAG	fix	local	stg	False
CREATE_GIT_TAG	fix	local	prd	False
CREATE_GIT_TAG	fix	ci	devops	False
CREATE_GIT_TAG	fix	ci	sbx	False
CREATE_GIT_TAG	fix	ci	tst	False
CREATE_GIT_TAG	fix	ci	stg	False
CREATE_GIT_TAG	fix	ci	prd	False
CREATE_GIT_TAG	doc	local	devops	False
CREATE_GIT_TAG	doc	local	sbx	False
CREATE_GIT_TAG	doc	local	tst	False
CREATE_GIT_TAG	doc	local	stg	False
CREATE_GIT_TAG	doc	local	prd	False
CREATE_GIT_TAG	doc	ci	devops	False
CREATE_GIT_TAG	doc	ci	sbx	False
CREATE_GIT_TAG	doc	ci	tst	False
CREATE_GIT_TAG	doc	ci	stg	False
CREATE_GIT_TAG	doc	ci	prd	False
CREATE_GIT_TAG	app	local	devops	False
CREATE_GIT_TAG	app	local	sbx	False
CREATE_GIT_TAG	app	local	tst	False
CREATE_GIT_TAG	app	local	stg	False
CREATE_GIT_TAG	app	local	prd	False
CREATE_GIT_TAG	app	ci	devops	False
CREATE_GIT_TAG	app	ci	sbx	False
CREATE_GIT_TAG	app	ci	tst	False
CREATE_GIT_TAG	app	ci	stg	False
CREATE_GIT_TAG	app	ci	prd	False
CREATE_GIT_TAG	release	local	devops	False
CREATE_GIT_TAG	release	local	sbx	False
CREATE_GIT_TAG	release	local	tst	False
CREATE_GIT_TAG	release	local	stg	False
CREATE_GIT_TAG	release	local	prd	False
CREATE_GIT_TAG	release	ci	devops	False
CREATE_GIT_TAG	release	ci	sbx	False
CREATE_GIT_TAG	release	ci	tst	False
CREATE_GIT_TAG	release	ci	stg	False
CREATE_GIT_TAG	release	ci	prd	False
CREATE_GIT_TAG	cleanup	local	devops	False
CREATE_GIT_TAG	cleanup	local	sbx	False
CREATE_GIT_TAG	cleanup	local	tst	False
CREATE_GIT_TAG	cleanup	local	stg	False
CREATE_GIT_TAG	cleanup	local	prd	False
CREATE_GIT_TAG	cleanup	ci	devops	False
CREATE_GIT_TAG	cleanup	ci	sbx	False
CREATE_GIT_TAG	cleanup	ci	tst	False
CREATE_GIT_TAG	cleanup	ci	stg	False
CREATE_GIT_TAG	cleanup	ci	prd	False
DELETE_CDK_STACK	main	local	devops	False
DELETE_CDK_STACK	main	local	sbx	False
DELETE_CDK_STACK	main	local	tst	False
DELETE_CDK_STACK	main	local	stg	False
DELETE_CDK_STACK	main	local	prd	False
DELETE_CDK_STACK	main	ci	devops	False
DELETE_CDK_STACK	main	ci	sbx	False
DELETE_CDK_STACK	main	ci	tst	False
DELETE_CDK_STACK	main	ci	stg	False
DELETE_CDK_STACK	main	ci	prd	False
DELETE_CDK_STACK	feature	local	devops	False
DELETE_CDK_STACK	feature	local	sbx	False
DELETE_CDK_STACK	feature	local	tst	False
DELETE_CDK_STACK	feature	local	stg	False
DELETE_CDK_STACK	feature	local	prd	False
DELETE_CDK_STACK	feature	ci	devops	False
DELETE_CDK_STACK	feature	ci	sbx	False
DELETE_CDK_STACK	feature	ci	tst	False
DELETE_CDK_STACK	feature	ci	stg	False
DELETE_CDK_STACK	feature	ci	prd	False
DELETE_CDK_STACK	fix	local	devops	False
DELETE_CDK_STACK	fix	local	sbx	False
DELETE_CDK_STACK	fix	local	tst	False
DELETE_CDK_STACK	fix	local	stg	False
DELETE_CDK_STACK	fix	local	prd	False
DELETE_CDK_STACK	fix	ci	devops	False
DELETE_CDK_STACK	fix	ci	sbx	False
DELETE_CDK_STACK	fix	ci	tst	False
DELETE_CDK_STACK	fix	ci	stg	False
DELETE_CDK_STACK	fix	ci	prd	False
DELETE_CDK_STACK	doc	local	devops	False
DELETE_CDK_STACK	doc	local	sbx	False
DELETE_CDK_STACK	doc	local	tst	False
DELETE_CDK_STACK	doc	local	stg	False
DELETE_CDK_STACK	doc	local	prd	False
DELETE_CDK_STACK	doc	ci	devops	False
DELETE_CDK_STACK	doc	ci	sbx	False
DELETE_CDK_STACK	doc	ci	tst	False
DELETE_CDK_STACK	doc	ci	stg	False
DELETE_CDK_STACK	doc	ci	prd	False
DELETE_CDK_STACK	app	local	devops	False
DELETE_CDK_STACK	app	local	sbx	False
DELETE_CDK_STACK	app	local	tst	False
DELETE_CDK_STACK	app	local	stg	False
DELETE_CDK_STACK	app	local	prd	False
DELETE_CDK_STACK	app	ci	devops	False
DELETE_CDK_STACK	app	ci	sbx	False
DELETE_CDK_STACK	app	ci	tst	False
DELETE_CDK_STACK	app	ci	stg	False
DELETE_CDK_STACK	app	ci	prd	False
DELETE_CDK_STACK	release	local	devops	False
DELETE_CDK_STACK	release	local	sbx	False
DELETE_CDK_STACK	release	local	tst	False
DELETE_CDK_STACK	release	local	stg	False
DELETE_CDK_STACK	release	local	prd	False
DELETE_CDK_STACK	release	ci	devops	False
DELETE_CDK_STACK	release	ci	sbx	False
DELETE_CDK_STACK	release	ci	tst	False
DELETE_CDK_STACK	release	ci	stg	False
DELETE_CDK_STACK	release	ci	prd	False
DELETE_CDK_STACK	cleanup	local	devops	False
DELETE_CDK_STACK	cleanup	local	sbx	False
DELETE_CDK_STACK	cleanup	local	tst	False
DELETE_CDK_STACK	cleanup	local	stg	False
DELETE_CDK_STACK	cleanup	local	prd	False
DELETE_CDK_STACK	cleanup	ci	devops	False
DELETE_CDK_STACK	cleanup	ci	sbx	False
DELETE_CDK_STACK	cleanup	ci	tst	False
DELETE_CDK_STACK	cleanup	ci	stg	False
DELETE_CDK_STACK	cleanup	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	main	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	main	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	main	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	main	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	main	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	main	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	main	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	main	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	main	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	main	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	feature	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	feature	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	feature	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	feature	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	feature	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	feature	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	feature	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	feature	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	feature	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	feature	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	fix	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	fix	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	fix	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	fix	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	fix	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	fix	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	fix	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	fix	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	fix	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	fix	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	doc	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	doc	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	doc	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	doc	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	doc	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	doc	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	doc	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	doc	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	doc	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	doc	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	app	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	app	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	app	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	app	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	app	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	app	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	app	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	app	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	app	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	app	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	release	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	release	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	release	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	release	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	release	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	release	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	release	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	release	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	release	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	release	ci	prd	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	devops	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	sbx	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	tst	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	stg	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	prd	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	devops	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	sbx	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	tst	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	stg	False
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	prd	False
DELETE_CONFIG	main	local	devops	False
DELETE_CONFIG	main	local	sbx	False
DELETE_CONFIG	main	local	tst	False
DELETE_CONFIG	main	local	stg	False
DELETE_CONFIG	main	local	prd	False
DELETE_CONFIG	main	ci	devops	False
DELETE_CONFIG	main	ci	sbx	False
DELETE_CONFIG	main	ci	tst	False
DELETE_CONFIG	main	ci	stg	False
DELETE_CONFIG	main	ci	prd	False
DELETE_CONFIG	feature	local	devops	False
DELETE_CONFIG	feature	local	sbx	False
DELETE_CONFIG	feature	local	tst	False
DELETE_CONFIG	feature	local	stg	False
DELETE_CONFIG	feature	local	prd	False
DELETE_CONFIG	feature	ci	devops	False
DELETE_CONFIG	feature	ci	sbx	False
DELETE_CONFIG	feature	ci	tst	False
DELETE_CONFIG	feature	ci	stg	False
DELETE_CONFIG	feature	ci	prd	False
DELETE_CONFIG	fix	local	devops	False
DELETE_CONFIG	fix	local	sbx	False
DELETE_CONFIG	fix	local	tst	False
DELETE_CONFIG	fix	local	stg	False
DELETE_CONFIG	fix	local	prd	False
DELETE_CONFIG	fix	ci	devops	False
DELETE_CONFIG	fix	ci	sbx	False
DELETE_CONFIG	fix	ci	tst	False
DELETE_CONFIG	fix	ci	stg	False
DELETE_CONFIG	fix	ci	prd	False
DELETE_CONFIG	doc	local	devops	False
DELETE_CONFIG	doc	local	sbx	False
DELETE_CONFIG	doc	local	tst	False
DELETE_CONFIG	doc	local	stg	False
DELETE_CONFIG	doc	local	prd	False
DELETE_CONFIG	doc	ci	devops	False
DELETE_CONFIG	doc	ci	sbx	False
DELETE_CONFIG	doc	ci	tst	False
DELETE_CONFIG	doc	ci	stg	False
DELETE_CONFIG	doc	ci	prd	False
DELETE_CONFIG	app	local	devops	False
DELETE_CONFIG	app	local	sbx	False
DELETE_CONFIG	app	local	tst	False
DELETE_CONFIG	app	local	stg	False
DELETE_CONFIG	app	local	prd	False
DELETE_CONFIG	app	ci	devops	False
DELETE_CONFIG	app	ci	sbx	False
DELETE_CONFIG	app	ci	tst	False
DELETE_CONFIG	app	ci	stg	False
DELETE_CONFIG	app	ci	prd	False
DELETE_CONFIG	release	local	devops	False
DELETE_CONFIG	release	local	sbx	False
DELETE_CONFIG	release	local	tst	False
DELETE_CONFIG	release	local	stg	False
DELETE_CONFIG	release	local	prd	False
DELETE_CONFIG	release	ci	devops	False
DELETE_CONFIG	release	ci	sbx	False
DELETE_CONFIG	release	ci	tst	False
DELETE_CONFIG	release	ci	stg	False
DELETE_CONFIG	release	ci	prd	False
DELETE_CONFIG	cleanup	local	devops	False
DELETE_CONFIG	cleanup	local	sbx	False
DELETE_CONFIG	cleanup	local	tst	False
DELETE_CONFIG	cleanup	local	stg	False
DELETE_CONFIG	cleanup	local	prd	False
DELETE_CONFIG	cleanup	ci	devops	False
DELETE_CONFIG	cleanup	ci	sbx	False
DELETE_CONFIG	cleanup	ci	tst	False
DELETE_CONFIG	cleanup	ci	stg	False
DELETE_CONFIG	cleanup	ci	prd	False
